label,window_start,window_end,ad_p50_ms,ad_p95_ms,ad_p99_ms,ad_error_rate,ad_throughput_rps,ad_cpu_avg,ad_cpu_max,ad_mem_avg_mb,ad_mem_max_mb,cart_p50_ms,cart_p95_ms,cart_p99_ms,cart_error_rate,cart_throughput_rps,cart_cpu_avg,cart_cpu_max,cart_mem_avg_mb,cart_mem_max_mb,checkout_p50_ms,checkout_p95_ms,checkout_p99_ms,checkout_error_rate,checkout_throughput_rps,checkout_cpu_avg,checkout_cpu_max,checkout_mem_avg_mb,checkout_mem_max_mb,currency_p50_ms,currency_p95_ms,currency_p99_ms,currency_error_rate,currency_throughput_rps,currency_cpu_avg,currency_cpu_max,currency_mem_avg_mb,currency_mem_max_mb,email_p50_ms,email_p95_ms,email_p99_ms,email_error_rate,email_throughput_rps,email_cpu_avg,email_cpu_max,email_mem_avg_mb,email_mem_max_mb,frontend_p50_ms,frontend_p95_ms,frontend_p99_ms,frontend_error_rate,frontend_throughput_rps,frontend_cpu_avg,frontend_cpu_max,frontend_mem_avg_mb,frontend_mem_max_mb,frontend_proxy_p50_ms,frontend_proxy_p95_ms,frontend_proxy_p99_ms,frontend_proxy_error_rate,frontend_proxy_throughput_rps,frontend_proxy_cpu_avg,frontend_proxy_cpu_max,frontend_proxy_mem_avg_mb,frontend_proxy_mem_max_mb,image_provider_p50_ms,image_provider_p95_ms,image_provider_p99_ms,image_provider_error_rate,image_provider_throughput_rps,image_provider_cpu_avg,image_provider_cpu_max,image_provider_mem_avg_mb,image_provider_mem_max_mb,payment_p50_ms,payment_p95_ms,payment_p99_ms,payment_error_rate,payment_throughput_rps,payment_cpu_avg,payment_cpu_max,payment_mem_avg_mb,payment_mem_max_mb,product_catalog_p50_ms,product_catalog_p95_ms,product_catalog_p99_ms,product_catalog_error_rate,product_catalog_throughput_rps,product_catalog_cpu_avg,product_catalog_cpu_max,product_catalog_mem_avg_mb,product_catalog_mem_max_mb,quote_p50_ms,quote_p95_ms,quote_p99_ms,quote_error_rate,quote_throughput_rps,quote_cpu_avg,quote_cpu_max,quote_mem_avg_mb,quote_mem_max_mb,recommendation_p50_ms,recommendation_p95_ms,recommendation_p99_ms,recommendation_error_rate,recommendation_throughput_rps,recommendation_cpu_avg,recommendation_cpu_max,recommendation_mem_avg_mb,recommendation_mem_max_mb,shipping_p50_ms,shipping_p95_ms,shipping_p99_ms,shipping_error_rate,shipping_throughput_rps,shipping_cpu_avg,shipping_cpu_max,shipping_mem_avg_mb,shipping_mem_max_mb,flagd_p50_ms,flagd_p95_ms,flagd_p99_ms,flagd_error_rate,flagd_throughput_rps,flagd_cpu_avg,flagd_cpu_max,flagd_mem_avg_mb,flagd_mem_max_mb,flagd_ui_p50_ms,flagd_ui_p95_ms,flagd_ui_p99_ms,flagd_ui_error_rate,flagd_ui_throughput_rps,flagd_ui_cpu_avg,flagd_ui_cpu_max,flagd_ui_mem_avg_mb,flagd_ui_mem_max_mb,kafka_p50_ms,kafka_p95_ms,kafka_p99_ms,kafka_error_rate,kafka_throughput_rps,kafka_cpu_avg,kafka_cpu_max,kafka_mem_avg_mb,kafka_mem_max_mb,accounting_p50_ms,accounting_p95_ms,accounting_p99_ms,accounting_error_rate,accounting_throughput_rps,accounting_cpu_avg,accounting_cpu_max,accounting_mem_avg_mb,accounting_mem_max_mb,fraud_detection_p50_ms,fraud_detection_p95_ms,fraud_detection_p99_ms,fraud_detection_error_rate,fraud_detection_throughput_rps,fraud_detection_cpu_avg,fraud_detection_cpu_max,fraud_detection_mem_avg_mb,fraud_detection_mem_max_mb
cartFailure,2026-09-15T06:21:22.590903+00:00,2026-09-15T06:22:02.591270+00:00,16.47292,138.657988,152.7786224,0.0,0.12499885313552249,0.025700734917108187,0.025700734917108187,18.23474884033203,66.0143051147461,1.6955,5.5041750000000125,18.715634999999978,0.0,0.49999541254208996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.882855,12.357733799999998,12.63220836,0.0,0.3249970181523585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.497303,71.42416209999999,125.63037207999965,0.02040816326530612,3.674966282184361,0.0,0.0,3.9775044367863583,36.84410095214844,14.294,91.18179999999994,3066.733160000002,0.015873015873015872,4.72495664852275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999899075925978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04575,0.058625,43.96484375,43.96484375,4.036957,49.60560109999998,69.23124889999993,0.0,2.0749809620496733,0.0,0.0,0.0,0.0,0.429752,0.429752,0.429752,0.0,0.024999770627104498,0.0,0.0,0.0,0.0,7.330872,19.10917539999999,22.639057479999995,0.0,0.3249970181523585,0.0022500000000000003,0.0022500000000000003,48.87890625,48.87890625,3.472131,3.472131,3.472131,0.0,0.024999770627104498,0.0,0.0,0.0,0.0,2.440525,26.780789199999983,71.15647928,0.0,1.3249878432365385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064068339562199685,0.0064068339562199685,56.59338855743408,173.53194427490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006453680948819318,0.006453680948819318,16.186092376708984,66.82771301269531
cartFailure,2026-09-15T06:22:30.280192+00:00,2026-09-15T06:23:10.280433+00:00,51.9502545,62.55476505,63.497388210000004,0.0,0.049999698751815015,0.00297370729307062,0.00297370729307062,18.643546104431152,66.0143051147461,1.66845,6.363769999999996,22.142500999999992,0.0,0.5999963850217802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4889775,9.411294999999996,10.9692094,0.0,0.2499984937590751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.284975,142.8705385,15004.2514587,0.0,2.649984033846196,0.0,0.0,0.0,0.0,17.8855,160.20969999999986,15005.24826,0.03125,3.199980720116161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499960837735952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.08984375,45.08984375,3.824778,44.298750899999995,75.43370645999998,0.0,1.2499924687953754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65049,12.61073375,13.451691550000001,0.0,0.14999909625544505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314201,15.607798999999996,47.08871505999982,0.0,1.0499936737881153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005650201181405702,0.005650201181405702,57.903587341308594,173.53194427490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005822790229700512,0.005822790229700512,16.10750102996826,66.85047912597656
cartFailure,2026-09-15T06:23:38.152571+00:00,2026-09-15T06:24:18.152852+00:00,59.016408,98.210433,101.6710202,0.0,0.12499912188116878,0.0,0.0,0.0,0.0,1.1807,3.47378,12.749101999999981,0.0,0.6749952581583114,8.9973315,0.0,54.9765625,54.9765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868551,4.9984765,5.2766921,0.0,0.07499947312870127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.329716,71.050236,12024.860719799957,0.01652892561983471,3.0249787495242844,0.0,0.0,0.0,0.0,11.183,72.6088,10677.229499999967,0.024539877300613498,4.074971373326102,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999999972,0.0,1.1499919213067529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.09765625,47.09765625,2.035203,31.1505152,46.31273844000001,0.0,1.3749903406928565,0.0,0.0,7.299930572509766,13.224861145019531,0.871856,0.871856,0.871856,0.0,0.024999824376233756,0.0,0.0,0.0,0.0,5.358493,8.60789125,9.17736705,0.0,0.14999894625740254,0.0,0.0,0.0,0.0,16.898862,16.898862,16.898862,0.0,0.024999824376233756,0.0,0.0,0.0,0.0,0.714401,22.67381225,25.935682249999992,0.0,0.8999936775444152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartFailure,2026-09-15T06:24:46.138077+00:00,2026-09-15T06:25:26.138409+00:00,28.360167,60.86057009999997,70.00922681999998,0.0,0.17499854751205565,0.0,0.0,0.0,0.0,1.5358,14.4566,17.462120000000002,0.0,0.5249956425361669,9.1471925,0.0,53.8984375,53.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.790251,5.2388170999999994,5.44758902,0.0,0.09999917000688895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0267565,129.10948589999987,159.64253445999984,0.05714285714285714,3.499970950241113,0.0,0.0,3.811176593487079,34.35155487060547,11.242,132.36179999999996,6469.504100000003,0.046153846153846156,4.874959537835836,0.0,0.0,0.0,0.0,0.0,0.0,0.4200000000000017,0.0,1.474987757601612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8820935,79.68315894999999,111.07006037000004,0.0,1.9499838151343343,0.0,0.0,7.530399322509766,13.654548645019531,0.78245,1.0075337,1.02754114,0.0,0.04999958500344447,0.0,0.0,0.0,0.0,10.259296,46.573216,46.8201856,0.0,0.2749977175189446,0.0,0.0,0.0,0.0,29.9574175,48.53643475,50.18790295,0.0,0.04999958500344447,0.0,0.0,0.0,0.0,0.6819575,22.116492699999995,52.233952579999944,0.0,1.2499896250861118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090332,0.0,61.515625,61.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartFailure,2026-09-15T06:25:53.892297+00:00,2026-09-15T06:26:33.892516+00:00,101.7552635,153.95168375,158.59136555,0.0,0.049999726251498774,0.0029026956651655176,0.0029026956651655176,20.669129371643066,66.0143051147461,2.10855,340.2185049999997,819.7678609999992,0.0,0.3499980837604914,9.3499535,0.0,55.765625,55.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687589,5.957514399999996,7.213235679999998,0.0,0.1749990418802457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.871801,262.241456,1235.8646328000018,0.036036036036036036,2.774984806958182,0.0,0.0,3.7049730741060696,32.434486389160156,12.383,288.20939999999877,3610.15197999996,0.02666666666666667,3.7499794688624077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0749941144072235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.987639,471.55359904999995,1230.6353218600002,0.0,1.549991513796462,0.0,0.0,7.284305572509766,13.099861145019531,0.507659,0.507659,0.507659,0.0,0.024999863125749387,0.0,0.0,0.0,0.0,12.449682,121.36430359999993,176.52789272,0.0,0.22499876813174446,0.002125,0.002125,49.40625,49.40625,5.333624,5.333624,5.333624,0.0,0.024999863125749387,0.0,0.0,0.0,0.0,0.299316,16.6156608,27.453177359999984,0.0,1.1749935669102212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852851051063921,0.00852851051063921,61.45889186859131,379.45689392089844,0.0,0.0,0.0,0.0,0.0,7.197417499999999,0.0,61.28515625,61.28515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paymentFailure,2026-09-15T06:27:08.776202+00:00,2026-09-15T06:27:48.776715+00:00,109.9741045,232.19460984999998,241.33174596999996,0.0,0.09999871751644786,0.003938321874374207,0.003938321874374207,21.05416488647461,66.0143051147461,4.7757,19.41685999999997,26.636555999999995,0.0,0.724990701994247,9.817514000000001,0.0,55.30859375,55.30859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943385,6.819843199999998,7.413482239999999,0.0,0.17499775565378375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.552814,123.16478939999956,262.4203093600002,0.017094017094017096,2.9249624873560998,0.0,0.0,3.7746951763446512,33.33740997314453,14.398,137.21575,6431.636699999993,0.019230769230769232,3.8999499831414663,0.0,0.0,0.0,0.0,0.0,0.0,1.579999999999998,0.0,1.0749862133018144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09765625,45.09765625,4.1470265,55.02962040000003,85.26554618000006,0.0,1.7999769152960614,0.0,0.0,7.245243072509766,13.021736145019531,0.625769,0.625769,0.625769,0.0,0.024999679379111964,0.0,0.0,0.0,0.0,5.75299,17.037089499999993,19.6953691,0.0,0.24999679379111964,0.003875,0.003875,49.05859375,49.05859375,60.364228,60.364228,60.364228,0.0,0.024999679379111964,0.0,0.0,0.0,0.0,1.0180345,14.317646599999996,22.212289849999994,0.0,1.3499826864720461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017270848239128708,0.017270848239128708,35.97493648529053,182.53865814208984,0.0,0.0,0.0,0.0,0.0,7.511931000000001,0.0,68.5234375,68.5234375,0.0,0.0,0.0,0.0,0.0,0.003838047698280643,0.003838047698280643,17.338077545166016,67.09900665283203
paymentFailure,2026-09-15T06:28:16.776718+00:00,2026-09-15T06:28:56.776996+00:00,25.0867265,29.76090575,30.17638835,0.0,0.04999965250241511,0.003559563360227812,0.003559563360227812,21.365283966064453,66.0143051147461,2.0201,14.241679999999995,51.7941199999999,0.0,0.6249956562801888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2497235,7.31864825,7.50334085,0.0,0.39999722001932086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5211625,776.716430349999,15001.07206997,0.0,3.599974980173888,0.0,0.0,3.7101000272310696,32.693016052246094,16.54,1175.8773999999942,14995.7514,0.022598870056497175,4.424969246463737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749939187922644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641666666666667,0.04725,40.22265625,40.22265625,36.256831,614.5300171999994,1009.2246672799986,0.0,2.54998227762317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.305079,325.85525219999965,641.17495844,0.0,0.4249970462705284,0.0025,0.0025,48.5078125,48.5078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338095,9.238048049999977,24.522921379999996,0.0,0.9999930500483021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014485331772624187,0.014485331772624187,39.821648597717285,203.53865814208984,0.0,0.0,0.0,0.0,0.0,7.8584285000000005,0.0,67.86328125,67.86328125,0.0,0.0,0.0,0.0,0.0,0.006233553341098314,0.006233553341098314,16.89557933807373,67.13589477539062
paymentFailure,2026-09-15T06:29:25.628504+00:00,2026-09-15T06:30:05.629022+00:00,109.167938,267.3362944,282.69972368000003,0.0,0.12499838127096254,0.0047040805163548844,0.0047040805163548844,21.77992820739746,66.0143051147461,1.89095,17.212275,21.065415,0.0,0.39999482006708015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803699,2.252403,2.2922878,0.0,0.04999935250838502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.619721,100.53827250000005,223.04106848000004,0.04597701149425287,2.174971834114748,0.0,0.0,0.0,0.0,11.7335,107.007,292.84254999999945,0.034482758620689655,2.899962445486331,0.0,0.0,0.0,0.0,0.0,0.0,25.07999999999987,0.0,0.8749886688967378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72265625,39.72265625,3.0159605,42.559473350000005,49.87721299,0.0,1.4499812227431654,0.0,0.0,0.0,0.0,0.564406,0.564406,0.564406,0.0,0.02499967625419251,0.0,0.0,0.0,0.0,5.2099935,13.309325549999999,13.55363311,0.0,0.19999741003354007,0.0022500000000000003,0.0022500000000000003,48.46484375,48.46484375,19.405974,19.405974,19.405974,0.0,0.02499967625419251,0.0,0.0,0.0,0.0,0.2667475,13.385015399999993,50.35083722999993,0.0,1.2499838127096254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00498137494765148,0.00498137494765148,41.008174896240234,203.53865814208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002944860778410215,0.002944860778410215,17.657479286193848,67.15704345703125
paymentFailure,2026-09-15T06:30:33.309600+00:00,2026-09-15T06:31:13.310017+00:00,15.806728,27.910161599999995,30.221644319999992,0.0,0.17499817564401893,0.0,0.0,0.0,0.0,2.6188,10.717979999999999,12.091308,0.0,0.9249903569755286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7484095,3.0665162999999995,3.47298166,0.0,0.19999791502173592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.793894,94.43213759999996,14999.49805892,0.023668639053254437,4.224955954834171,0.0,0.0,0.0,0.0,10.967,105.15024999999994,15000.51647,0.036036036036036036,5.549942141853172,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.0,1.3749856657744344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09765625,40.09765625,4.203865,68.33419080000002,1503.85777431997,0.0,1.924979932084208,0.0,0.0,7.374149322509766,13.373298645019531,1.558286,1.558286,1.558286,0.0,0.02499973937771699,0.0,0.0,0.0,0.0,8.213421,13.029554999999998,13.665245399999998,0.0,0.17499817564401893,0.0,0.0,0.0,0.0,30.916101,30.916101,30.916101,0.0,0.02499973937771699,0.0,0.0,0.0,0.0,0.2427035,0.6969740499999996,3.464030930000001,0.0,1.1999874901304155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003987594151528578,0.003987594151528578,18.175683975219727,67.18704223632812
paymentFailure,2026-09-15T06:31:41.392637+00:00,2026-09-15T06:32:21.393238+00:00,15.905947,21.1308142,21.59524684,0.0,0.07499887314193103,0.0,0.0,0.0,0.0,4.7044,21.372349999999994,25.111148000000004,0.0,0.5749913607548046,11.500288000000001,0.0,52.48046875,52.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908739,1.0029906,1.01136852,0.0,0.049999248761287356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3160355,104.35522325,14999.8130621,0.046511627906976744,2.1499676967353563,0.0,0.0,0.0,0.0,8.2405,124.18199999999999,14999.88717,0.06140350877192982,2.8499571793933796,0.0,0.0,0.0,0.0,0.0,0.0,1.3400000000000034,0.0,0.849987228941885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096635,27.20510419999999,47.78551874,0.0,1.3749793409354023,0.0,0.0,7.483524322509766,13.560798645019531,0.357969,0.357969,0.357969,0.0,0.024999624380643678,0.0,0.0,0.0,0.0,5.531494,11.68288725,12.81919425,0.0,0.14999774628386206,0.0,0.0,0.0,0.0,2.54555,2.54555,2.54555,0.0,0.024999624380643678,0.0,0.0,0.0,0.0,0.261629,16.82120279999997,52.39576759999999,0.0,0.8249876045612414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3976155,0.0,63.5625,63.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recommendationCacheFailure,2026-09-15T06:32:49.951761+00:00,2026-09-15T06:33:29.951997+00:00,304.285967,304.285967,304.285967,0.0,0.024999852500870244,0.0,0.0,0.0,0.0,1.63865,37.219899999999996,40.77646,0.0,0.19999882000696195,11.894516999999999,0.0,52.01953125,52.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.792604,4.0190681999999995,4.29650964,0.0,0.1749989675060917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.883506,57.26551410000001,145.03235874000012,0.0,2.1749871675757113,0.0,0.0,3.925351069523738,35.09846496582031,12.5195,95.05954999999989,6546.794130000004,0.0,2.7999834800974672,0.0,0.0,0.0,0.0,0.0,0.0,2.1599999999999966,0.0,0.724995722525237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.841908,63.22534224999997,17982.12753850993,0.0,1.2499926250435123,0.0,0.0,7.210086822509766,13.013923645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.573791,420012.8077207996,564003.8819729597,0.14285714285714285,0.1749989675060917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247121,37.55934454999997,55.18824463000004,0.0,1.2999923300452527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54754,0.0,62.0546875,62.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recommendationCacheFailure,2026-09-15T06:33:58.138384+00:00,2026-09-15T06:34:38.138525+00:00,10.3006485,73.0645236999999,107.55877114000002,0.0,0.2499991187531064,0.009210202758589855,0.009210202758589855,23.511664390563965,66.0143051147461,5.5109,24.258809999999993,5722.681032999997,0.0,0.5999978850074553,12.916428499999999,0.0,55.66015625,55.66015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469655,7.066995599999996,9.650538320000004,0.0,0.29999894250372766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.866035,83.09953875,157.054493,0.045454545454545456,4.399984490054672,0.0,0.0,3.792905954214243,33.68492889404297,12.2425,104.71149999999997,6673.716069999971,0.036885245901639344,6.099978497575796,0.0,0.0,0.0,0.0,0.0,0.0,0.6399999999999864,0.0,1.724993919396434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6072665,66.97220194999997,91.24971662000002,0.0,1.9499931262742298,0.0,0.0,7.487430572509766,13.599861145019531,0.796034,0.8607458,0.86649796,0.0,0.04999982375062128,0.0,0.0,0.0,0.0,5.002299,46.89906359999989,84.49640711999992,0.0,0.3249988543790383,0.002125,0.002125,49.41796875,49.41796875,10.551064,10.8177817,10.841489939999999,0.0,0.04999982375062128,0.0,0.0,0.0,0.0,0.483252,24.1142783,44.828859779999995,0.0,1.4499948887680172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009584022161654975,0.009584022161654975,37.986748695373535,194.92711639404297,0.0,0.0,0.0,0.0,0.0,9.7044365,0.0,62.15625,62.15625,0.0,0.0,0.0,0.0,0.0,0.011104891973581103,0.011104891973581103,16.53593921661377,67.25125122070312
recommendationCacheFailure,2026-09-15T06:35:06.459407+00:00,2026-09-15T06:35:46.459589+00:00,10.31874,11.790362400000001,11.92117328,0.0,0.07499965875155268,0.004507139916357884,0.004507139916357884,23.805814743041992,66.0143051147461,6.1128,28.372199999999996,32.174504999999996,0.0,0.5499974975113863,13.835746,0.0,56.67578125,56.67578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162718,6.558715,7.0097214,0.0,0.27499874875569313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819026,59.50851699999994,258.40528091999914,0.0,3.17498555381573,0.0,0.0,4.169315631573017,38.0618896484375,10.772,67.92740000000005,6682.968719999969,0.006134969325153374,4.074981458834362,0.0,0.0,0.0,0.0,0.0,0.0,0.6300000000000026,0.0,0.9499956775196672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195625,0.025625,40.22265625,40.22265625,4.776987,29.04758519999999,42374.866602480004,0.0,1.3249939712774306,0.0,0.0,7.389774322509766,13.342048645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4903615,14.809319499999997,15.4681679,0.0,0.19999909000414046,0.002375,0.002375,49.40625,49.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213858,0.8159297999999982,6.1143977599999815,0.0,1.2249944262753605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009251015222914721,0.009251015222914721,39.28780651092529,194.92711639404297,0.0,0.0,0.0,0.0,0.0,10.056636000000001,0.0,62.80078125,62.80078125,0.0,0.0,0.0,0.0,0.0,0.006399512418101478,0.006399512418101478,17.061198234558105,67.30122375488281
