label,ad_p50_ms,ad_p95_ms,ad_p99_ms,ad_error_rate,ad_throughput_rps,ad_cpu_avg,ad_cpu_max,ad_mem_avg_mb,ad_mem_max_mb,cart_p50_ms,cart_p95_ms,cart_p99_ms,cart_error_rate,cart_throughput_rps,cart_cpu_avg,cart_cpu_max,cart_mem_avg_mb,cart_mem_max_mb,checkout_p50_ms,checkout_p95_ms,checkout_p99_ms,checkout_error_rate,checkout_throughput_rps,checkout_cpu_avg,checkout_cpu_max,checkout_mem_avg_mb,checkout_mem_max_mb,currency_p50_ms,currency_p95_ms,currency_p99_ms,currency_error_rate,currency_throughput_rps,currency_cpu_avg,currency_cpu_max,currency_mem_avg_mb,currency_mem_max_mb,email_p50_ms,email_p95_ms,email_p99_ms,email_error_rate,email_throughput_rps,email_cpu_avg,email_cpu_max,email_mem_avg_mb,email_mem_max_mb,frontend_p50_ms,frontend_p95_ms,frontend_p99_ms,frontend_error_rate,frontend_throughput_rps,frontend_cpu_avg,frontend_cpu_max,frontend_mem_avg_mb,frontend_mem_max_mb,frontend_proxy_p50_ms,frontend_proxy_p95_ms,frontend_proxy_p99_ms,frontend_proxy_error_rate,frontend_proxy_throughput_rps,frontend_proxy_cpu_avg,frontend_proxy_cpu_max,frontend_proxy_mem_avg_mb,frontend_proxy_mem_max_mb,image_provider_p50_ms,image_provider_p95_ms,image_provider_p99_ms,image_provider_error_rate,image_provider_throughput_rps,image_provider_cpu_avg,image_provider_cpu_max,image_provider_mem_avg_mb,image_provider_mem_max_mb,payment_p50_ms,payment_p95_ms,payment_p99_ms,payment_error_rate,payment_throughput_rps,payment_cpu_avg,payment_cpu_max,payment_mem_avg_mb,payment_mem_max_mb,product_catalog_p50_ms,product_catalog_p95_ms,product_catalog_p99_ms,product_catalog_error_rate,product_catalog_throughput_rps,product_catalog_cpu_avg,product_catalog_cpu_max,product_catalog_mem_avg_mb,product_catalog_mem_max_mb,quote_p50_ms,quote_p95_ms,quote_p99_ms,quote_error_rate,quote_throughput_rps,quote_cpu_avg,quote_cpu_max,quote_mem_avg_mb,quote_mem_max_mb,recommendation_p50_ms,recommendation_p95_ms,recommendation_p99_ms,recommendation_error_rate,recommendation_throughput_rps,recommendation_cpu_avg,recommendation_cpu_max,recommendation_mem_avg_mb,recommendation_mem_max_mb,shipping_p50_ms,shipping_p95_ms,shipping_p99_ms,shipping_error_rate,shipping_throughput_rps,shipping_cpu_avg,shipping_cpu_max,shipping_mem_avg_mb,shipping_mem_max_mb,flagd_p50_ms,flagd_p95_ms,flagd_p99_ms,flagd_error_rate,flagd_throughput_rps,flagd_cpu_avg,flagd_cpu_max,flagd_mem_avg_mb,flagd_mem_max_mb,flagd_ui_p50_ms,flagd_ui_p95_ms,flagd_ui_p99_ms,flagd_ui_error_rate,flagd_ui_throughput_rps,flagd_ui_cpu_avg,flagd_ui_cpu_max,flagd_ui_mem_avg_mb,flagd_ui_mem_max_mb,kafka_p50_ms,kafka_p95_ms,kafka_p99_ms,kafka_error_rate,kafka_throughput_rps,kafka_cpu_avg,kafka_cpu_max,kafka_mem_avg_mb,kafka_mem_max_mb,accounting_p50_ms,accounting_p95_ms,accounting_p99_ms,accounting_error_rate,accounting_throughput_rps,accounting_cpu_avg,accounting_cpu_max,accounting_mem_avg_mb,accounting_mem_max_mb,fraud_detection_p50_ms,fraud_detection_p95_ms,fraud_detection_p99_ms,fraud_detection_error_rate,fraud_detection_throughput_rps,fraud_detection_cpu_avg,fraud_detection_cpu_max,fraud_detection_mem_avg_mb,fraud_detection_mem_max_mb,window_start,window_end
adManualGc,2300.644497,2730.9910287,2769.24405374,0.0,0.0749992143832293,0.0253196930946291,0.0253196930946291,18.98559856414795,65.91922760009766,1.9153,17.74667999999996,4055.6858319999897,0.0,0.6249934531935778,0.0,0.0,54.92578125,54.92578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.812521,22.3865905,26.142687700000003,0.0,0.1499984287664586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.944831,118.30611609999984,2148.651785759997,0.0342857142857142,4.374954172355045,0.0,0.0,0.0,0.0,12.702,126.36414999999998,2631.618709999997,0.0245901639344262,6.099936103169319,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000057,0.0,1.8249808833252472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029625,0.05925,42.703125,42.703125,6.4631295,44.31863359999992,158.48735087000048,0.0,1.9499795739639627,0.0,0.0,7.288211822509766,13.263923645019531,1.1553405,1.76832195,1.82280919,0.0,0.0499994762554862,0.0,0.0,0.0,0.0,11.4276825,31.709095749999985,36.62432875,0.0,0.2499973812774311,0.002625,0.002625,36.8671875,36.8671875,16.692938,20.4429752,20.77631184,0.0,0.0499994762554862,0.0,0.0,0.0,0.0,0.4353425,98.89110949999952,6568.831566670001,0.0,1.299986382642642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007212305597515,0.007212305597515,53.78051662445069,173.53194427490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1484375,63.1484375,0.0,0.0,0.0,0.0,0.0,0.005074735068978,0.005074735068978,17.30852508544922,66.69568634033203,2026-09-15T06:19:07.017360+00:00,2026-09-15T06:19:47.017779+00:00
adManualGc,5401.806874,7079.5916724,7184.333809680001,0.0,0.1249994906270756,0.0170286854789052,0.0170286854789052,18.0125675201416,65.92213439941406,2.3335,23.836089999999988,39.10089799999998,0.0,0.3499985737558119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824175,4.199006649999999,4.810631730000001,0.0,0.2999987775049816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.916471,116.16969359999996,7305.287619560016,0.0268456375838926,3.724984820686856,0.0,0.0,0.0,0.0,11.916,128.3918999999995,6753.758379999988,0.02,4.999979625083028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249946006470024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03975,0.0795,42.578125,42.578125,4.819131,53.63593419999999,95.78078895999997,0.0,2.1249913406602867,0.0,0.0,0.0,0.0,0.627328,0.627328,0.627328,0.0,0.0249998981254151,0.0,0.0,0.0,0.0,9.821141,30.416593599999995,34.839591520000006,0.0,0.2999987775049816,0.003,0.003,48.921875,48.921875,4.700366,4.700366,4.700366,0.0,0.0249998981254151,0.0,0.0,0.0,0.0,0.314712,907.7191715999916,5899.532291880001,0.0,1.3749943968978326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059541530217326,0.0059541530217326,55.14849281311035,173.53194427490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.15625,62.15625,0.0,0.0,0.0,0.0,0.0,0.0034421945052376,0.0034421945052376,17.85740566253662,66.77959442138672,2026-09-15T06:20:14.923563+00:00,2026-09-15T06:20:54.923726+00:00
cartFailure,16.47292,138.657988,152.7786224,0.0,0.1249988531355224,0.0257007349171081,0.0257007349171081,18.23474884033203,66.0143051147461,1.51745,9.472134999999993,19.509226999999985,0.0,0.349996788779463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6260925,6.571041949999997,7.694469989999998,0.0,0.1999981650168359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4162345,70.1204845,142.00146004999982,0.0272727272727272,2.749974768981495,0.0,0.0,0.0,0.0,13.925,92.18109999999989,1924.987699999974,0.0204081632653061,3.674966282184361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499912838299708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04575,0.058625,43.96484375,43.96484375,3.869534,49.30517825,70.85369574999994,0.0,1.6499848613888968,0.0,0.0,0.0,0.0,0.429752,0.429752,0.429752,0.0,0.0249997706271044,0.0,0.0,0.0,0.0,6.535559,20.212263549999992,22.85967511,0.0,0.2499977062710449,0.00225,0.00225,48.87890625,48.87890625,3.472131,3.472131,3.472131,0.0,0.0249997706271044,0.0,0.0,0.0,0.0,2.4537225,59.19422784999996,5361.092219290008,0.0,1.299988072609434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064068339562199,0.0064068339562199,56.59338855743408,173.53194427490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064536809488193,0.0064536809488193,16.186092376708984,66.82771301269531,2026-09-15T06:21:22.590903+00:00,2026-09-15T06:22:02.591270+00:00
cartFailure,51.9502545,62.55476505,63.49738821,0.0,0.049999698751815,0.0029737072930706,0.0029737072930706,18.643546104431152,66.0143051147461,1.61445,6.523189999999999,22.546126999999984,0.0,0.5499966862699652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4889775,9.411294999999996,10.9692094,0.0,0.2499984937590751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5813975,129.89943104999995,15000.33205078,0.0,2.449985238838936,0.0,0.0,0.0,0.0,16.6135,149.617,12811.148790000028,0.0166666666666666,2.999981925108901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499960837735952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.08984375,45.08984375,3.323877,44.92760159999998,75.84828983999999,0.0,1.1749929206676528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65049,12.61073375,13.45169155,0.0,0.149999096255445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565159,204.23669809999225,3213.82516427,0.0,0.9999939750363004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056502011814057,0.0056502011814057,57.903587341308594,173.53194427490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058227902297005,0.0058227902297005,16.10750102996826,66.85047912597656,2026-09-15T06:22:30.280192+00:00,2026-09-15T06:23:10.280433+00:00
cartFailure,59.016408,98.210433,101.6710202,0.0,0.1249991218811687,0.0,0.0,0.0,0.0,1.1807,3.47378,12.74910199999998,0.0,0.6749952581583114,0.0,0.0,54.9765625,54.9765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868551,4.9984765,5.2766921,0.0,0.0749994731287012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7894935,66.53508255,84.54443523999998,0.0192307692307692,2.5999817351283108,0.0,0.0,0.0,0.0,10.78,70.295,2500.607800000034,0.0186335403726708,4.024971724573635,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999999972,0.0,1.1499919213067529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.09765625,47.09765625,2.21454,31.1624994,46.45512007999999,0.0,1.3499905163166228,0.0,0.0,7.299930572509766,13.224861145019531,0.871856,0.871856,0.871856,0.0,0.0249998243762337,0.0,0.0,0.0,0.0,5.358493,8.60789125,9.17736705,0.0,0.1499989462574025,0.0,0.0,0.0,0.0,16.898862,16.898862,16.898862,0.0,0.0249998243762337,0.0,0.0,0.0,0.0,0.714401,23.1977619,3837.607176650016,0.0,0.9499933262968828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:23:38.152571+00:00,2026-09-15T06:24:18.152852+00:00
cartFailure,34.176988,68.48445069999998,71.53400294,0.0,0.0749993775051667,0.0,0.0,0.0,0.0,1.4237,13.372539999999995,17.245308,0.0,0.424996472529278,0.0,0.0,53.8984375,53.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.790251,5.2388171,5.44758902,0.0,0.0999991700068889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.933407,128.24152935,152.00690743,0.0597014925373134,3.34997219523078,0.0,0.0,0.0,0.0,11.1265,129.48795000000004,186.07435999999976,0.0425531914893617,4.69996099032378,0.0,0.0,0.0,0.0,0.0,0.0,0.4299999999999997,0.0,1.4499879650998897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4358745,84.30508454999993,113.34226493,0.0,1.3499887950930007,0.0,0.0,7.530399322509766,13.654548645019531,0.78245,1.0075337,1.02754114,0.0,0.0499995850034444,0.0,0.0,0.0,0.0,8.62318,34.05106199999999,44.3157548,0.0,0.2249981325155001,0.0,0.0,0.0,0.0,29.9574175,48.53643475,50.18790295,0.0,0.0499995850034444,0.0,0.0,0.0,0.0,0.479801,21.007720599999995,3736.504312479989,0.0,1.074991077574056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.515625,61.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:24:46.138077+00:00,2026-09-15T06:25:26.138409+00:00
cartFailure,101.7552635,153.95168375,158.59136555,0.0,0.0499997262514987,0.0029026956651655,0.0029026956651655,20.669129371643063,66.0143051147461,2.10855,340.2185049999997,819.7678609999992,0.0,0.3499980837604914,0.0,0.0,55.765625,55.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687589,5.957514399999996,7.213235679999998,0.0,0.1749990418802457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.871801,262.241456,1235.8646328000018,0.036036036036036,2.774984806958182,0.0,0.0,0.0,0.0,12.383,288.2093999999988,3610.15197999996,0.0266666666666666,3.749979468862408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0749941144072237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.987639,471.55359905,1230.6353218600002,0.0,1.549991513796462,0.0,0.0,7.284305572509766,13.099861145019531,0.507659,0.507659,0.507659,0.0,0.0249998631257493,0.0,0.0,0.0,0.0,12.449682,121.36430359999991,176.52789272,0.0,0.2249987681317444,0.002125,0.002125,49.40625,49.40625,5.333624,5.333624,5.333624,0.0,0.0249998631257493,0.0,0.0,0.0,0.0,0.31784,26.74122,5814.3664925,0.0,1.2749930194132186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085285105106392,0.0085285105106392,61.45889186859131,379.4568939208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.28515625,61.28515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:25:53.892297+00:00,2026-09-15T06:26:33.892516+00:00
paymentFailure,109.9741045,232.19460985,241.33174597,0.0,0.0999987175164478,0.0039383218743742,0.0039383218743742,21.05416488647461,66.0143051147461,6.5081,20.886119999999988,26.673852,0.0,0.6749913432360231,0.0,0.0,55.30859375,55.30859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943385,6.819843199999998,7.413482239999999,0.0,0.1749977556537837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.500205,128.94587219999977,264.3315652300003,0.0175438596491228,2.849963449218764,0.0,0.0,0.0,0.0,14.315,141.74140000000017,6451.441079999993,0.0196078431372549,3.8249509450041295,0.0,0.0,0.0,0.0,0.0,0.0,1.5899999999999963,0.0,1.0499865339227026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09765625,45.09765625,3.938986,51.55978619999994,81.11284794000002,0.0,1.4749810833676058,0.0,0.0,7.245243072509766,13.021736145019531,0.625769,0.625769,0.625769,0.0,0.0249996793791119,0.0,0.0,0.0,0.0,6.08261,17.406294999999997,19.7692102,0.0,0.2249971144120076,0.003875,0.003875,49.05859375,49.05859375,60.364228,60.364228,60.364228,0.0,0.0249996793791119,0.0,0.0,0.0,0.0,1.0921505,24.269516750000008,3895.195938590002,0.0,1.0999858926809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172708482391287,0.0172708482391287,35.97493648529053,182.53865814208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5234375,68.5234375,0.0,0.0,0.0,0.0,0.0,0.0038380476982806,0.0038380476982806,17.338077545166016,67.09900665283203,2026-09-15T06:27:08.776202+00:00,2026-09-15T06:27:48.776715+00:00
paymentFailure,25.0867265,29.76090575,30.17638835,0.0,0.0499996525024151,0.0035595633602278,0.0035595633602278,21.365283966064453,66.0143051147461,2.0201,14.241679999999995,51.7941199999999,0.0,0.6249956562801888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2497235,7.31864825,7.50334085,0.0,0.3999972200193208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.916019,505.6735992000001,1390.2740550299975,0.0,3.4499760226666423,0.0,0.0,0.0,0.0,15.5865,602.0363499999997,4761.029570000012,0.0057471264367816,4.349969767710114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749939187922644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364166666666666,0.04725,40.22265625,40.22265625,36.256831,614.5300171999994,1009.2246672799986,0.0,2.54998227762317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.305079,325.85525219999965,641.17495844,0.0,0.4249970462705284,0.0025,0.0025,48.5078125,48.5078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495596,2507.9612855,5105.831255149997,0.0,1.1499920075555474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144853317726241,0.0144853317726241,39.821648597717285,203.53865814208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.86328125,67.86328125,0.0,0.0,0.0,0.0,0.0,0.0062335533410983,0.0062335533410983,16.89557933807373,67.13589477539062,2026-09-15T06:28:16.776718+00:00,2026-09-15T06:28:56.776996+00:00
paymentFailure,89.8603955,178.31646649999996,188.0786117,0.0,0.09999870501677,0.0047040805163548,0.0047040805163548,21.77992820739746,66.0143051147461,1.89095,17.212275,21.065415,0.0,0.3999948200670801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803699,2.252403,2.2922878,0.0,0.049999352508385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.619721,89.11476969999987,144.1418524599994,0.0481927710843373,2.074973129097978,0.0,0.0,0.0,0.0,11.349,99.0331999999999,200.90295999999964,0.0353982300884955,2.8249634167237536,0.0,0.0,0.0,0.0,0.0,0.0,25.460000000000065,0.0,0.8499889926425452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72265625,39.72265625,4.272183,42.7718495,50.8136305,0.0,1.274983488963818,0.0,0.0,0.0,0.0,0.564406,0.564406,0.564406,0.0,0.0249996762541925,0.0,0.0,0.0,0.0,5.250343,13.3529519,13.56235838,0.0,0.1749977337793475,0.00225,0.00225,48.46484375,48.46484375,19.405974,19.405974,19.405974,0.0,0.0249996762541925,0.0,0.0,0.0,0.0,0.30262,14.167856199999996,52.81650833999994,0.0,1.074986078930278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049813749476514,0.0049813749476514,41.00817489624024,203.53865814208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029448607784102,0.0029448607784102,17.657479286193848,67.15704345703125,2026-09-15T06:29:25.628504+00:00,2026-09-15T06:30:05.629022+00:00
paymentFailure,15.806728,27.910161599999995,30.221644319999992,0.0,0.1749981756440189,0.0,0.0,0.0,0.0,2.6189,10.552394999999995,12.214581,0.0,0.6999927025760757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7484095,3.0665162999999995,3.47298166,0.0,0.1999979150217359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.790749,77.17699249999995,5208.864033920051,0.0239520958083832,4.174956476078737,0.0,0.0,0.0,0.0,10.89,84.52909999999977,5968.150129999959,0.0275229357798165,5.449943184342303,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000016,0.0,1.3749856657744344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09765625,40.09765625,4.203865,68.33419080000002,1503.85777431997,0.0,1.924979932084208,0.0,0.0,7.374149322509766,13.373298645019531,1.558286,1.558286,1.558286,0.0,0.0249997393777169,0.0,0.0,0.0,0.0,8.213421,13.029554999999998,13.665245399999998,0.0,0.1749981756440189,0.0,0.0,0.0,0.0,30.916101,30.916101,30.916101,0.0,0.0249997393777169,0.0,0.0,0.0,0.0,0.246448,3.444547199999999,5068.842058359992,0.0,1.3249861870190005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039875941515285,0.0039875941515285,18.175683975219727,67.18704223632812,2026-09-15T06:30:33.309600+00:00,2026-09-15T06:31:13.310017+00:00
paymentFailure,15.905947,21.1308142,21.59524684,0.0,0.074998873141931,0.0,0.0,0.0,0.0,4.7044,21.37235,25.111148000000004,0.0,0.5749913607548046,0.0,0.0,52.48046875,52.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908739,1.0029906,1.01136852,0.0,0.0499992487612873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3160355,104.35522325,14999.8130621,0.0465116279069767,2.1499676967353563,0.0,0.0,0.0,0.0,8.2405,124.182,14999.88717,0.0614035087719298,2.84995717939338,0.0,0.0,0.0,0.0,0.0,0.0,1.3400000000000034,0.0,0.849987228941885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096635,27.20510419999999,47.78551874,0.0,1.3749793409354023,0.0,0.0,7.483524322509766,13.560798645019531,0.357969,0.357969,0.357969,0.0,0.0249996243806436,0.0,0.0,0.0,0.0,5.531494,11.68288725,12.81919425,0.0,0.149997746283862,0.0,0.0,0.0,0.0,2.54555,2.54555,2.54555,0.0,0.0249996243806436,0.0,0.0,0.0,0.0,0.275533,39.5650124999999,6784.892532039966,0.0,0.8749868533225288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5625,63.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:31:41.392637+00:00,2026-09-15T06:32:21.393238+00:00
recommendationCacheFailure,304.285967,304.285967,304.285967,0.0,0.0249998525008702,0.0,0.0,0.0,0.0,0.83185,32.417025,39.81588500000001,0.0,0.1499991150052214,0.0,0.0,52.01953125,52.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958482,4.0768685,4.3080697,0.0,0.1499991150052214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3882,59.642942,203.2941312000005,0.0,1.3999917400487336,0.0,0.0,0.0,0.0,14.946,98.61839999999997,1437.5847199999762,0.0,2.12498746257397,0.0,0.0,0.0,0.0,0.0,0.2999999999999936,2.460000000000001,0.0,0.4749971975165346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400071,34.63237760000004,64.02279449999997,0.0,0.9749942475339396,0.0,0.0,7.210086822509766,13.013923645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3396725,30.3850515,37.149931900000006,0.0,0.1499991150052214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23623,41.00308404999997,4339.837425299973,0.0,1.0499938050365505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0546875,62.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:32:49.951761+00:00,2026-09-15T06:33:29.951997+00:00
recommendationCacheFailure,8.770142,19.534053,20.1987938,0.0,0.2249992068777957,0.0092102027585898,0.0092102027585898,23.511664390563965,66.0143051147461,7.6433,24.879,5944.673320000005,0.0,0.5249981493815234,0.0,0.0,55.66015625,55.66015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469655,7.066995599999996,9.650538320000004,0.0,0.2999989425037276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.338479,70.51109319999996,122.46266618999957,0.0493827160493827,4.049985723800324,0.0,0.0,0.0,0.0,11.816,95.63025,193.80120000000016,0.0338983050847457,5.899979202573311,0.0,0.0,0.0,0.0,0.0,0.0,0.6399999999999864,0.0,1.724993919396434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2021705,68.13786185000001,91.63301426000004,0.0,1.799993655022366,0.0,0.0,7.487430572509766,13.599861145019531,0.724132,0.724132,0.724132,0.0,0.0249999118753106,0.0,0.0,0.0,0.0,3.982021,50.81545354999994,85.27968511000005,0.0,0.2999989425037276,0.002125,0.002125,49.41796875,49.41796875,10.847417,10.847417,10.847417,0.0,0.0249999118753106,0.0,0.0,0.0,0.0,0.6599,51.239334,6818.681227399991,0.0,1.524994624393949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095840221616549,0.0095840221616549,37.986748695373535,194.92711639404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.15625,62.15625,0.0,0.0,0.0,0.0,0.0,0.0111048919735811,0.0111048919735811,16.53593921661377,67.25125122070312,2026-09-15T06:33:58.138384+00:00,2026-09-15T06:34:38.138525+00:00
